hex_id,geometry,geom_time_min_10
8a1f99cdd477fff,"POLYGON ((514875.6970861056 5034712.677039577, 514801.7693610492 5034688.050072089, 514747.01507177117 5034737.22520732, 514766.18818088336 5034811.02683393, 514840.1153385095 5034835.653815418, 514894.8699544571 5034786.479156301, 514875.6970861056 5034712.677039577))","POLYGON ((514777.53352797276 5034565.902318567, 514754.705767368 5034576.002941635, 514744.4585736654 5034591.932418421, 514692.4536493815 5034783.452961636, 514740.4359594256 5034823.726924461, 514845.80561679543 5034876.635011566, 514885.0348408446 5034773.385342007, 514909.47285141144 5034687.354183806, 514912.4016364094 5034606.171425258, 514895.921408557 5034590.001048687, 514844.4056212324 5034579.124947025, 514777.53352797276 5034565.902318567))"
8a1f99cdd46ffff,"POLYGON ((515097.4815819912 5034786.558405633, 515023.55319658964 5034761.93120635, 514968.7977259789 5034811.1062466875, 514987.970314104 5034884.908010175, 515061.898132047 5034909.535223446, 515116.6539293244 5034860.360659245, 515097.4815819912 5034786.558405633))","POLYGON ((515114.4063131506 5034736.915362854, 515012.0188384816 5034738.025292527, 514915.7445996891 5034755.6159816235, 514905.97743234783 5034763.5695714485, 514861.40098791337 5034800.637053076, 514849.2334581616 5034878.298458104, 515053.8394345673 5034892.472507493, 515151.2326823129 5034838.046843258, 515114.4063131506 5034736.915362854))"
8a1f99cdd467fff,"POLYGON ((514840.1153385095 5034835.653815418, 514859.2881674209 5034909.455088785, 514933.2153714917 5034934.082193155, 514987.970314104 5034884.908010175, 514968.7977259789 5034811.1062466875, 514894.8699544571 5034786.479156301, 514840.1153385095 5034835.653815418))","POLYGON ((514907.1366137398 5034762.639106277, 514859.91203480127 5034798.878198112, 514813.1585773394 5034847.728270859, 514762.5243646668 5034988.169105653, 514879.1709827939 5034932.1847040225, 514996.0709965937 5034862.615895785, 514992.7568506866 5034849.354106008, 514962.1476098175 5034788.899887532, 514907.1366137398 5034762.639106277))"
8a1f99cdd55ffff,"POLYGON ((514840.1153385095 5034835.653815418, 514766.18818088336 5034811.02683393, 514711.4344196134 5034860.201111825, 514730.60748930956 5034934.00189508, 514804.5340794891 5034958.628890547, 514859.2881674209 5034909.455088785, 514840.1153385095 5034835.653815418))","POLYGON ((514749.39461163257 5034833.713353033, 514650.61917373544 5034942.635111986, 514842.21135745145 5034899.090346678, 514842.7577388069 5034882.893685159, 514813.1585773394 5034847.728270859, 514807.5055816685 5034841.56016908, 514802.41548747284 5034838.681871376, 514749.39461163257 5034833.713353033))"
8a1f99cdd097fff,"POLYGON ((514987.970314104 5034884.908010175, 514933.2153714917 5034934.082193155, 514952.3879201633 5035007.883113254, 515026.3151706326 5035032.51034049, 515081.0704399051 5034983.336633668, 515061.898132047 5034909.535223446, 514987.970314104 5034884.908010175))","POLYGON ((515050.34031464526 5034852.058116839, 515012.8799797833 5034858.567664209, 514993.04649967456 5034862.286496381, 514875.6146068955 5034915.489502349, 514919.7584633455 5034987.86282433, 514942.1665706354 5035005.791598285, 514993.78346273204 5034976.040558777, 515001.02032007516 5034970.247455263, 515013.78025846183 5034956.168602865, 515025.74460161634 5034938.110597897, 515051.41938005213 5034891.10021554, 515062.3262594696 5034867.50711329, 515065.47755961894 5034860.593320517, 515065.38588394667 5034859.704324069, 515052.7861251565 5034852.475035062, 515050.34031464526 5034852.058116839))"
8a1f99cdd54ffff,"POLYGON ((514823.7068689702 5035032.429320524, 514897.6335055723 5035057.056438857, 514952.3879201633 5035007.883113254, 514933.2153714917 5034934.082193155, 514859.2881674209 5034909.455088785, 514804.5340794891 5034958.628890547, 514823.7068689702 5035032.429320524))","POLYGON ((514853.2685506322 5034897.550007674, 514762.5243646668 5034988.169105653, 514756.2794719456 5034994.409200926, 514743.9155700188 5035013.22223902, 514792.4587621624 5035099.9143058, 514858.9893086019 5035109.70342235, 514942.41674559534 5035110.95671168, 514983.3245069084 5035077.50281011, 514969.78699368786 5034981.715948463, 514860.3426520211 5034897.755599958, 514853.2685506322 5034897.550007674))"
8a1f99cdd40ffff,"POLYGON ((514747.01507177117 5034737.22520732, 514801.7693610492 5034688.050072089, 514782.5962125127 5034614.247602167, 514708.66853396624 5034589.62075759, 514653.9145713628 5034638.796368914, 514673.08796063333 5034712.598348725, 514747.01507177117 5034737.22520732))","POLYGON ((514748.52386866 5034535.249159345, 514701.8373014448 5034611.852233394, 514687.34617637534 5034650.846723972, 514686.8638825586 5034653.167524202, 514686.99402724113 5034654.3454567185, 514706.0881290624 5034696.184813562, 514762.2665866468 5034781.805713879, 514790.5502641679 5034784.938506906, 514795.9011829611 5034783.306868737, 514798.42735999037 5034693.190902624, 514794.61784421944 5034591.283746602, 514748.52386866 5034535.249159345))"
8a1f99cdd407fff,"POLYGON ((514653.9145713628 5034638.796368914, 514579.9875067587 5034614.169633223, 514525.23439883 5034663.34486333, 514544.40802883403 5034737.146353036, 514618.33452603314 5034761.773102737, 514673.08796063333 5034712.598348725, 514653.9145713628 5034638.796368914))","POLYGON ((514617.0933205578 5034595.667671103, 514583.3086361484 5034631.44017246, 514577.7601090551 5034640.715006755, 514574.18914965424 5034680.446121455, 514574.5066134529 5034705.354807319, 514578.8380117394 5034708.4977912735, 514714.5317072481 5034702.559330597, 514733.3556932987 5034602.73833366, 514617.0933205578 5034595.667671103))"
8a1f99cdd437fff,"POLYGON ((514489.6554489235 5034786.320725835, 514544.40802883403 5034737.146353036, 514525.23439883 5034663.34486333, 514451.3079481892 5034638.718236529, 514440.5305682042 5034648.397667026, 514440.24948943494 5034769.862193556, 514489.6554489235 5034786.320725835))","POLYGON ((514578.4308446667 5034631.284427605, 514564.3227144656 5034636.928768078, 514358.67732149287 5034724.588722719, 514363.7311530801 5034839.207947382, 514366.81213403953 5034842.203501252, 514374.10542663623 5034849.141526349, 514432.2870105522 5034867.21706869, 514517.6913764507 5034877.012606156, 514568.8653936951 5034744.525642056, 514578.4308446667 5034631.284427605))"
8a1f99cdd42ffff,"POLYGON ((514618.33452603314 5034761.773102737, 514637.5078759027 5034835.574239236, 514711.4344196134 5034860.201111825, 514766.18818088336 5034811.02683393, 514747.01507177117 5034737.22520732, 514673.08796063333 5034712.598348725, 514618.33452603314 5034761.773102737))","POLYGON ((514722.5837891998 5034715.865396158, 514712.96025040845 5034715.976171212, 514569.4405577119 5034739.216538237, 514561.0038487031 5034743.329790505, 514527.6447413777 5034879.52418585, 514531.10492241697 5034887.5200644955, 514623.005948338 5034927.128293502, 514723.6575212054 5034888.168312538, 514764.01657829224 5034872.09839686, 514770.74998387 5034867.603682075, 514795.9384437362 5034850.476232438, 514798.11514223815 5034848.992658089, 514802.41548747284 5034838.681871376, 514793.52975815034 5034787.800715215, 514722.5837891998 5034715.865396158))"
8a1f99cdd427fff,"POLYGON ((514618.33452603314 5034761.773102737, 514544.40802883403 5034737.146353036, 514489.6554489235 5034786.320725835, 514508.8290395469 5034860.121372225, 514582.7549693256 5034884.748135916, 514637.5078759027 5034835.574239236, 514618.33452603314 5034761.773102737))","POLYGON ((514542.3957169316 5034700.581004408, 514361.2408427086 5034724.850104428, 514366.81213403953 5034842.203501252, 514379.7342710101 5034848.965541144, 514485.7858031257 5034895.436622989, 514513.17033685563 5034905.243028928, 514561.15747361834 5034896.29964811, 514669.31658236217 5034765.712254568, 514667.840156623 5034761.90928941, 514567.85258639016 5034702.573061199, 514559.4602791109 5034700.998251544, 514542.3957169316 5034700.581004408))"
8a1f99cdd557fff,"POLYGON ((514601.92827980185 5034958.548429062, 514675.85425607365 5034983.175315628, 514730.60748930956 5034934.00189508, 514711.4344196134 5034860.201111825, 514637.5078759027 5034835.574239236, 514582.7549693256 5034884.748135916, 514601.92827980185 5034958.548429062))","POLYGON ((514798.11514223815 5034848.992658089, 514755.4000184515 5034849.625441106, 514623.005948338 5034927.128293502, 514639.2782865828 5034955.273742405, 514647.9694918929 5034969.314448245, 514658.5615699459 5034986.125918198, 514804.2882156519 5034879.947730684, 514812.2240389394 5034872.756234875, 514798.11514223815 5034848.992658089))"
8a1f99cdd50ffff,"POLYGON ((514547.1759012756 5035007.721468397, 514601.92827980185 5034958.548429062, 514582.7549693256 5034884.748135916, 514508.8290395469 5034860.121372225, 514454.07698767964 5034909.294887696, 514473.2505389319 5034983.094690731, 514547.1759012756 5035007.721468397))","POLYGON ((514567.32765156066 5034746.910662667, 514522.07338426646 5034885.277242661, 514521.6240810315 5034886.887111274, 514519.6130850068 5034894.503720668, 514506.88687053235 5034958.732855349, 514498.83197069576 5035000.786716609, 514490.017625611 5035050.182354942, 514488.556779793 5035059.944418074, 514487.19141438 5035075.761492117, 514572.0698995428 5035021.186928678, 514623.005948338 5034927.128293502, 514642.99192900327 5034830.953687392, 514567.32765156066 5034746.910662667))"
8a1f99cdd547fff,"POLYGON ((514823.7068689702 5035032.429320524, 514804.5340794891 5034958.628890547, 514730.60748930956 5034934.00189508, 514675.85425607365 5034983.175315628, 514695.02728635975 5035056.9752554875, 514699.9168404846 5035058.604082006, 514794.3146559479 5035058.825652776, 514823.7068689702 5035032.429320524))","POLYGON ((514858.66305773036 5034884.064469002, 514845.2951521395 5034884.24395437, 514647.9694918929 5034969.314448245, 514647.7782260111 5034991.000149601, 514648.85389924445 5035082.846610225, 514708.5895203108 5035096.984408148, 514711.339857592 5035097.513003993, 514712.58220328024 5035097.749217051, 514792.4587621624 5035099.9143058, 514883.5552387465 5035058.079198345, 514905.0409113657 5034967.219382778, 514858.66305773036 5034884.064469002))"
8a1f99cdd577fff,"POLYGON ((514695.02728635975 5035056.9752554875, 514675.85425607365 5034983.175315628, 514601.92827980185 5034958.548429062, 514547.1759012756 5035007.721468397, 514560.3109179501 5035058.278998522, 514693.23101120535 5035058.588442796, 514695.02728635975 5035056.9752554875))","POLYGON ((514527.8100571964 5034889.167791112, 514520.78578465607 5034914.748311907, 514496.60090218455 5035015.724122811, 514494.3459316638 5035030.861449683, 514493.1786349736 5035038.746648335, 514501.04622842814 5035064.26157908, 514550.4321790147 5035068.475241776, 514728.4016614443 5035048.62582071, 514736.17123145284 5035032.201670962, 514743.9155700188 5035013.22223902, 514655.94002661284 5034940.414470476, 514527.8100571964 5034889.167791112))"
8a1f99cdd717fff,"POLYGON ((515187.8223736461 5034614.403608195, 515133.06552043004 5034663.579887101, 515152.23790724884 5034737.382984069, 515226.1669065093 5034762.01029225, 515280.9240863998 5034712.8344894545, 515261.7519403541 5034639.0309023615, 515187.8223736461 5034614.403608195))","POLYGON ((515121.8145580661 5034601.59476095, 515117.5543670455 5034607.928150998, 515115.01075490075 5034615.632166477, 515086.22871578654 5034793.762671986, 515085.26265884144 5034805.414435192, 515284.31583676575 5034747.4806428505, 515309.3663314958 5034685.082853146, 515227.27541661775 5034607.426512775, 515214.65759097814 5034604.296340802, 515121.8145580661 5034601.59476095))"
8a1f99cdd707fff,"POLYGON ((515245.33901304856 5034835.813035992, 515319.26805868326 5034860.440467065, 515374.02556524536 5034811.265140408, 515354.85369950347 5034737.461906535, 515280.9240863998 5034712.8344894545, 515226.1669065093 5034762.01029225, 515245.33901304856 5034835.813035992))","POLYGON ((515278.4571686431 5034790.683158791, 515269.1676818708 5034807.780638143, 515272.61300180457 5034808.65556898, 515278.4571686431 5034790.683158791))"
8a1f99cdd737fff,"POLYGON ((515190.58236112236 5034884.987981419, 515245.33901304856 5034835.813035992, 515226.1669065093 5034762.01029225, 515152.23790724884 5034737.382984069, 515097.4815819912 5034786.558405633, 515116.6539293244 5034860.360659245, 515190.58236112236 5034884.987981419))","POLYGON ((515276.85523010936 5034671.460993578, 515147.36363871454 5034678.93540361, 515129.7769169966 5034681.081644599, 515006.3669362115 5034734.712209304, 515007.71770389593 5034741.947853573, 515048.26166420116 5034841.9544139495, 515054.9791663073 5034847.45870154, 515231.4754913436 5034941.97221323, 515412.02030515834 5034824.305151814, 515316.5664339639 5034688.2111178655, 515309.3663314958 5034685.082853146, 515276.85523010936 5034671.460993578))"
8a1f99cdd72ffff,"POLYGON ((515374.02556524536 5034811.265140408, 515319.26805868326 5034860.440467065, 515338.439884905 5034934.24285755, 515412.36897686566 5034958.870411508, 515421.5475935096 5034950.627538421, 515421.8485895696 5034827.195884135, 515374.02556524536 5034811.265140408))","POLYGON ((515420.27140341565 5034832.3021682715, 515412.476992642 5034832.52745763, 515377.7944762281 5034834.54221347, 515286.07385794265 5034847.4611876225, 515206.84266241617 5034926.203415056, 515152.0246868057 5035115.791520191, 515306.5999187322 5035008.779724866, 515310.28924509656 5035005.711323701, 515423.2784990142 5034874.748644279, 515422.47979856847 5034859.370843678, 515420.27140341565 5034832.3021682715))"
8a1f99cdd727fff,"POLYGON ((515319.26805868326 5034860.440467065, 515245.33901304856 5034835.813035992, 515190.58236112236 5034884.987981419, 515209.7544281639 5034958.789881769, 515283.6829063126 5034983.41732682, 515338.439884905 5034934.24285755, 515319.26805868326 5034860.440467065))","POLYGON ((515305.3964067426 5034726.245756768, 515088.31217999797 5034818.120152813, 515168.68199617293 5035096.623021256, 515306.5999187322 5035008.779724866, 515309.1572892302 5035005.08642151, 515412.02030515834 5034824.305151814, 515305.3964067426 5034726.245756768))"
8a1f99cdd09ffff,"POLYGON ((515081.0704399051 5034983.336633668, 515154.9983042237 5035007.963969814, 515209.7544281639 5034958.789881769, 515190.58236112236 5034884.987981419, 515116.6539293244 5034860.360659245, 515061.898132047 5034909.535223446, 515081.0704399051 5034983.336633668))","POLYGON ((515087.65780574677 5034856.235988523, 515047.2677273068 5035145.980360385, 515050.6944368881 5035148.0327557195, 515272.7229424086 5034982.111742502, 515270.160074998 5034975.206382139, 515225.9223743735 5034917.372964308, 515148.9762024712 5034856.372421218, 515087.65780574677 5034856.235988523))"
8a1f99cdd0d7fff,"POLYGON ((515412.36897686566 5034958.870411508, 515338.439884905 5034934.24285755, 515283.6829063126 5034983.41732682, 515302.8546930215 5035057.218873874, 515311.39706805674 5035060.064512996, 515321.2865864374 5035060.088621708, 515331.0890308411 5035059.630425382, 515340.79936819954 5035058.213665506, 515350.3240900416 5035055.851985174, 515359.5714753344 5035052.568126863, 515368.4524737362 5035048.393713426, 515376.881563133 5035043.368943571, 515384.77757319715 5035037.542204754, 515392.0644670419 5035030.969607227, 515398.67207343824 5035023.714443695, 515404.536762551 5035015.846579832, 515409.60205867863 5035007.441781483, 515413.8191841037 5034998.580985057, 515417.1475288102 5034989.349518126, 515418.6965497627 5034983.228588187, 515412.36897686566 5034958.870411508))","POLYGON ((515377.7944762281 5034834.54221347, 515144.8309967121 5034873.438050489, 515120.9715838659 5035143.502097734, 515187.6708861287 5035150.995395433, 515431.45605521224 5035103.617706574, 515425.6068800729 5034843.380536606, 515377.7944762281 5034834.54221347))"
8a1f99cdd08ffff,"POLYGON ((515302.8546930215 5035057.218873874, 515283.6829063126 5034983.41732682, 515209.7544281639 5034958.789881769, 515154.9983042237 5035007.963969814, 515168.4429451662 5035059.717757675, 515299.71762419224 5035060.036060845, 515302.8546930215 5035057.218873874))","POLYGON ((515377.7944762281 5034834.54221347, 515203.8158200068 5034923.629746828, 515167.32885509275 5034990.099835962, 515131.26818750275 5035087.6117028445, 515120.9715838659 5035143.502097734, 515123.8013537688 5035146.730725972, 515187.6708861287 5035150.995395433, 515310.28924509656 5035005.711323701, 515406.673544694 5034878.385220085, 515377.7944762281 5034834.54221347))"
8a1f99cdd087fff,"POLYGON ((515154.9983042237 5035007.963969814, 515081.0704399051 5034983.336633668, 515026.3151706326 5035032.51034049, 515033.2989167559 5035059.392937852, 515168.4429451662 5035059.717757675, 515154.9983042237 5035007.963969814))","POLYGON ((515141.7305363151 5034868.953365279, 515128.0379624574 5034870.84236199, 515004.2755358767 5035096.528197146, 515045.560286693 5035153.908606132, 515053.3207626329 5035151.360852118, 515263.501781027 5034974.423633077, 515232.7690401762 5034943.664025278, 515147.72331488604 5034870.223207252, 515141.7305363151 5034868.953365279))"
