hex_id,geometry,geom_time_min_5
8a1f99cd8b2ffff,"POLYGON ((514686.7288720664 5034245.22927061, 514760.6576387866 5034269.855964133, 514815.4131852533 5034220.677780982, 514808.0346991972 5034192.275320717, 514672.88964515453 5034191.958327318, 514686.7288720664 5034245.22927061))","POLYGON ((514738.9332747817 5034181.958415389, 514736.4804123673 5034181.907842316, 514734.0344041278 5034182.097935324, 514731.6188064596 5034182.526863716, 514729.25688288873 5034183.190496676, 514726.97138003045 5034184.082443055, 514724.78430852655 5034185.194112924, 514722.71673107124 5034186.514800292, 514720.78855956567 5034188.03178622, 514719.0183633555 5034189.730461303, 514717.42319039785 5034191.594466371, 514716.0184030804 5034193.605850037, 514714.81753027294 5034195.745241577, 514713.83213703695 5034197.992037481, 514713.07171324815 5034200.324599874, 514713.02113562013 5034200.5540451445, 514711.62498500885 5034201.716594177, 514709.9025941988 5034203.463723697, 514708.3597458106 5034205.371264132, 514707.0112983176 5034207.420844825, 514705.87023800623 5034209.592727194, 514704.94755391113 5034211.865994824, 514704.2521319845 5034214.218754906, 514703.7906695196 5034216.628349074, 514703.56761065236 5034219.071571618, 514703.58510356146 5034221.524892971, 514703.84297978075 5034223.964686305, 514704.33875582117 5034226.367455079, 514705.06765708845 5034228.710059314, 514705.3808723114 5034229.56614398, 514706.93737102754 5034263.222125843, 514707.1708290658 5034265.66437665, 514707.6425453799 5034268.071984462, 514708.34797708376 5034270.421762701, 514709.28033048456 5034272.691081717, 514710.4306265093 5034274.858086728, 514711.78778717853 5034276.90190829, 514713.338742293 5034278.802863284, 514715.06855530717 5034280.5426444765, 514716.9605671761 5034282.104496821, 514718.99655679124 5034283.473378827, 514721.15691645956 5034284.636107412, 514723.42084073654 5034285.581484865, 514725.76652679377 5034286.300406683, 514728.1713843922 5034286.785949257, 514730.61225343856 5034287.033436546, 514733.0656270297 5034287.040485112, 514735.50787783664 5034286.807027074, 514737.91548564914 5034286.33531076, 514740.2652638878 5034285.629879056, 514742.53458290367 5034284.697525655, 514744.7015879141 5034283.54722963, 514746.7454094762 5034282.190068961, 514748.6463644711 5034280.639113846, 514750.386145663 5034278.909300832, 514751.947998008 5034277.017288963, 514753.31688001414 5034274.981299348, 514754.4796085995 5034272.82093968, 514755.42498605215 5034270.557015403, 514756.1439078704 5034268.211329346, 514756.62945044413 5034265.806471747, 514756.876937733 5034263.365602701, 514756.88398629904 5034260.91222911, 514756.50946567184 5034252.814015274, 514765.8769126655 5034248.353734607, 514766.11870168796 5034248.223687168, 514766.3696920927 5034248.112430322, 514767.1985897088 5034247.642863977, 514768.03759292804 5034247.1916018855, 514768.26547079784 5034247.038481188, 514768.50434753165 5034246.903158716, 514769.28322823433 5034246.354607284, 514770.0739599985 5034245.82328145, 514770.28573211934 5034245.648562135, 514770.5101946765 5034245.490477262, 514771.23155742045 5034244.86822359, 514771.96640254883 5034244.261950974, 514772.1600294399 5034244.067315685, 514772.36791612284 5034243.887990854, 514773.8243608425 5034242.501336036, 514776.2122292657 5034240.492851111, 514776.348858382 5034240.365974674, 514776.4955670184 5034240.250902005, 514782.1830662882 5034235.320448863, 514782.1839185211 5034235.3196334755, 514782.1848465065 5034235.318905458, 514783.7438188611 5034233.967185921, 514783.9120486127 5034233.80619899, 514784.09254102915 5034233.659091805, 514784.79799097305 5034232.958399238, 514785.51636019076 5034232.270958078, 514785.6680003851 5034232.0942569515, 514785.83320466214 5034231.930166771, 514786.46657779196 5034231.163702042, 514787.114106847 5034230.409158604, 514787.2476971164 5034230.218444999, 514787.39602223615 5034230.03895211, 514787.9512188157 5034229.214096703, 514788.521671656 5034228.399717645, 514788.63592545013 5034228.1968282405, 514788.7659429637 5034228.003661256, 514789.2376161557 5034227.128358965, 514789.7254989993 5034226.261987216, 514789.81931598875 5034226.048875955, 514789.9297737593 5034225.843895173, 514790.31338108954 5034224.92657564, 514790.7139953614 5034224.01655483, 514790.78647204064 5034223.795274083, 514790.87630629604 5034223.580453586, 514791.16815341206 5034222.629951113, 514791.4776409821 5034221.685045227, 514791.52807936096 5034221.457726047, 514791.59642494837 5034221.235134676, 514791.7095717943 5034220.676196801, 514795.47689864197 5034218.373605412, 514804.08206616977 5034213.114124237, 514808.3100095189 5034210.628633506, 514809.0266489767 5034210.207341028, 514815.9920110651 5034206.988647332, 514818.1659275645 5034205.851467174, 514820.21791291464 5034204.506681769, 514822.12820537476 5034202.967242138, 514823.8784077843 5034201.247973926, 514825.4516647372 5034199.365434626, 514826.832824909 5034197.337754118, 514828.00858697225 5034195.1844600765, 514828.9676276955 5034192.926289899, 514829.70071099245 5034190.584990999, 514830.2007768701 5034188.183111365, 514830.4630094206 5034185.74378241, 514830.48488320125 5034183.290496206, 514830.2661875556 5034180.846879241, 514829.80902864225 5034178.436464881, 514829.1178091514 5034176.082466734, 514828.19918590464 5034173.807555089, 514827.062005746 5034171.63363859, 514825.7172203421 5034169.581653239, 514824.17778071144 5034167.67136078, 514822.45851249923 5034165.92115837, 514820.57597319817 5034164.347901417, 514818.54829269095 5034162.966741245, 514816.39499864914 5034161.790979182, 514814.13682847156 5034160.831938459, 514811.7955295715 5034160.098855162, 514809.3936499372 5034159.598789284, 514806.95432098245 5034159.336556734, 514804.5010347787 5034159.314682953, 514802.05741781316 5034159.533378598, 514799.647003453 5034159.990537512, 514797.2930053062 5034160.681757003, 514795.0180936617 5034161.600380249, 514786.9331883523 5034165.3364148475, 514786.92865305283 5034165.338787272, 514786.9239078501 5034165.340705671, 514785.8417071951 5034165.907370869, 514784.7592718529 5034166.473595006, 514784.75499093294 5034166.476400542, 514784.750456613 5034166.478774817, 514778.55776633555 5034170.119285819, 514778.3782635697 5034170.237029398, 514778.18982100877 5034170.339860326, 514759.68074434355 5034181.6526139695, 514758.13035151665 5034181.569116848, 514755.67938252847 5034181.677940921, 514753.2508822504 5034182.026477947, 514750.8682384675 5034182.611371325, 514748.55439734197 5034183.426988211, 514747.2426678785 5034184.039836752, 514746.09779639245 5034183.537722333, 514743.7652339986 5034182.7772985445, 514741.36936896504 5034182.2491675, 514738.9332747817 5034181.958415389))"
8a1f99cd8b27fff,"POLYGON ((514538.8719992451 5034195.976115403, 514558.04602747853 5034269.780487885, 514631.97418022074 5034294.407072533, 514686.7288720664 5034245.22927061, 514672.88964515453 5034191.958327318, 514543.67969950545 5034191.657972803, 514538.8719992451 5034195.976115403))","POLYGON ((514646.39374374907 5034221.170283783, 514644.38895178423 5034219.7561052805, 514642.2551997079 5034218.54524041, 514640.01303671906 5034217.54935046, 514637.6840560729 5034216.778026397, 514635.2906871263 5034216.238696494, 514632.85597933043 5034215.9365547905, 514630.4033802524 5034215.874511079, 514627.95650976204 5034216.053162872, 514625.5389325598 5034216.470789656, 514623.1739312356 5034217.123369456, 514620.88428204524 5034218.004617575, 514618.6920355619 5034219.106047107, 514616.61830431764 5034220.417050687, 514614.683059478 5034221.925002633, 514612.9049385087 5034223.615380542, 514611.3010656867 5034225.471905153, 514609.886887184 5034227.476697118, 514608.67602231266 5034229.610449195, 514607.68013236334 5034231.852612183, 514606.9088083007 5034234.1815928295, 514606.36947839695 5034236.574961776, 514606.0673366941 5034239.009669572, 514606.0052929818 5034241.46226865, 514606.1334921231 5034243.218123939, 514597.21921829827 5034238.724770562, 514594.9768704349 5034237.729296947, 514592.64774661226 5034236.958405334, 514590.2542775661 5034236.419519831, 514587.8195137116 5034236.117830201, 514585.36690315587 5034236.05624188, 514582.92006587907 5034236.235347996, 514580.5025662619 5034236.6534236595, 514578.1376861472 5034237.306442574, 514575.8482006231 5034238.18811581, 514573.65615868696 5034239.289952372, 514571.5826709008 5034240.601340972, 514569.6477060855 5034242.109652221, 514567.86989901005 5034243.800360257, 514566.2663709284 5034245.657182637, 514564.8525646925 5034247.662237147, 514563.6420960293 5034249.796214015, 514562.64662241377 5034252.038561879, 514561.87573080097 5034254.367685701, 514561.3368452986 5034256.761154748, 514561.03515566856 5034259.195918602, 514560.9735673469 5034261.648529158, 514561.15267346293 5034264.095366434, 514561.5707491267 5034266.512866052, 514562.2237680412 5034268.877746167, 514563.10544127715 5034271.16723169, 514564.2072778394 5034273.3592736265, 514565.51866643946 5034275.432761413, 514567.0269776883 5034277.367726228, 514568.7176857241 5034279.145533304, 514570.5745081041 5034280.749061385, 514572.57956261386 5034282.162867621, 514574.7135394824 5034283.373336284, 514609.7206399104 5034301.019111591, 514609.7645325668 5034301.038597409, 514609.80639454245 5034301.062131152, 514620.24691351625 5034306.274657825, 514622.49306510197 5034307.261518866, 514624.82513015094 5034308.023466546, 514627.220649602 5034308.553162892, 514629.6565532932 5034308.845506639, 514632.1093821405 5034308.8976823585, 514634.55551406124 5034308.709187567, 514636.9713914677 5034308.281837574, 514639.33374814 5034307.619747994, 514639.84398265724 5034307.421006579, 514640.1275903293 5034307.6211975, 514642.26095945673 5034308.832736945, 514644.50280746043 5034309.829335755, 514646.83154411864 5034310.601396139, 514649.2247424244 5034311.141482733, 514651.65935456957 5034311.444394209, 514654.1119339085 5034311.5072133625, 514656.55886076135 5034311.329335212, 514658.9765698849 5034310.91247282, 514661.3417774187 5034310.260640801, 514663.63170512114 5034309.380116652, 514665.82429973676 5034308.279380302, 514667.8984453807 5034306.969032444, 514669.83416689665 5034305.461692445, 514671.6128222282 5034303.771876813, 514673.2172819522 5034301.915859396, 514674.6320942445 5034299.911514656, 514675.84363368916 5034297.778145528, 514676.8402324991 5034295.536297524, 514693.5700054119 5034252.303071057, 514693.604801693 5034252.198116345, 514693.64882316015 5034252.096684677, 514695.890854306 5034246.14712303, 514696.6423057581 5034243.811654689, 514697.1612228378 5034241.413777143, 514697.4426080901 5034238.976583265, 514697.4837516211 5034236.523544564, 514697.2842571962 5034234.078285143, 514696.84604605567 5034231.664354187, 514696.17333841237 5034229.304999173, 514695.2726128087 5034227.022941977, 514694.1525437245 5034224.840160058, 514692.82391803747 5034222.777674799, 514691.2995311392 5034220.85534906, 514689.59406370885 5034219.091695891, 514687.7239403301 5034217.503700233, 514685.70717131335 5034216.106655355, 514683.56317924673 5034214.91401556, 514681.3126119459 5034213.9372666245, 514678.97714360425 5034213.185815172, 514676.5792660586 5034212.666898092, 514674.14207218046 5034212.38551284, 514671.68903347926 5034212.344369309, 514669.24377405865 5034212.543863734, 514666.8298431035 5034212.982074874, 514664.47048808855 5034213.654782518, 514662.1884308924 5034214.555508122, 514660.0056489733 5034215.675577206, 514657.9431637143 5034217.004202893, 514656.020837976 5034218.528589791, 514654.2571848061 5034220.234057222, 514652.6691891487 5034222.1041806005, 514652.36731684045 5034222.53996239, 514649.03559417016 5034223.600246607, 514648.25026835984 5034222.774156606, 514646.39374374907 5034221.170283783))"
8a1f99cdd49ffff,"POLYGON ((514503.29219027224 5034318.957908581, 514558.04602747853 5034269.780487885, 514538.8719992451 5034195.976115403, 514528.6473526285 5034192.570082598, 514522.0796510503 5034193.528406341, 514512.5542232851 5034195.890460351, 514503.30619758146 5034199.1748314975, 514494.4246445169 5034203.349886995, 514485.99510505865 5034208.375415602, 514478.09876669175 5034214.203014905, 514470.811681478 5034220.776557506, 514464.20403357426 5034228.032731598, 514458.3394632683 5034235.901650733, 514453.27445403923 5034244.307526938, 514449.0577885475 5034253.169400633, 514445.73007879395 5034262.401920389, 514443.3233749746 5034271.916164972, 514441.86085679283 5034281.620499768, 514441.35661021125 5034291.421459344, 514441.34064566885 5034298.320760689, 514503.29219027224 5034318.957908581))","POLYGON ((514502.83332849655 5034206.270127908, 514501.0035072196 5034204.635855668, 514499.0223103408 5034203.188806745, 514496.908817869 5034201.94291701, 514494.6833838922 5034200.910185063, 514492.36744055606 5034200.100556677, 514489.98329166096 5034199.521829016, 514487.5538978641 5034199.179575543, 514485.10265555576 5034199.077092348, 514482.6531715393 5034199.215366397, 514480.2290356849 5034199.593066039, 514477.85359374597 5034200.206553818, 514475.5497225269 5034201.049921511, 514473.339609567 5034202.115047026, 514471.24453946226 5034203.391672623, 514469.28468888305 5034204.867503701, 514467.47893226176 5034206.528327196, 514465.84466002183 5034208.358148473, 514464.39761109836 5034210.339345352, 514463.1517213634 5034212.452837824, 514462.11898941634 5034214.6782718, 514461.3093610302 5034216.994215136, 514460.730633369 5034219.378364032, 514460.3883798965 5034221.807757828, 514460.28589670075 5034224.259000137, 514460.4241707509 5034226.708484153, 514460.8018703923 5034229.132620008, 514461.41535817087 5034231.508061947, 514462.258725864 5034233.811933166, 514463.32385137974 5034236.0220461255, 514464.6004769772 5034238.117116231, 514466.0763080538 5034240.07696681, 514466.7189280656 5034240.775665584, 514466.7186442501 5034240.806233077, 514466.816836399 5034241.9079680145, 514466.90438275045 5034243.01059996, 514466.92571040045 5034243.129555406, 514466.9257104005 5034243.129555406, 514466.93643883464 5034243.249930517, 514467.14214706805 5034244.3367357785, 514467.3373486914 5034245.425477214, 514467.3702333157 5034245.541769383, 514467.37023331574 5034245.541769383, 514467.39270891366 5034245.660513284, 514467.7039521493 5034246.721922347, 514468.00492914574 5034247.786288091, 514468.0490540474 5034247.898797024, 514468.08306035685 5034248.014766147, 514468.49684115313 5034249.040557066, 514468.90069494874 5034250.070296691, 514468.95563518 5034250.177938865, 514469.0008447024 5034250.290016365, 514469.51317813166 5034251.270310226, 514470.01601938606 5034252.255506763, 514470.08124584414 5034252.357245527, 514470.13722318545 5034252.464352035, 514470.743175184 5034253.389708045, 514470.74317518866 5034253.389708052, 514471.34016127366 5034254.32087354, 514471.41504579113 5034254.415729093, 514471.48125185986 5034254.516833114, 514472.1749867668 5034255.378339579, 514472.8603684013 5034256.24650641, 514472.9441898016 5034256.3335652435, 514473.01998699486 5034256.4276930895, 514474.255522204 5034257.816596239, 514474.59376560873 5034258.273365396, 514474.99310168554 5034258.760687187, 514475.368706376 5034259.266526042, 514475.7701419281 5034259.7089327, 514476.1487825362 5034260.17099919, 514476.5939615894 5034260.616832614, 514477.0173385183 5034261.083420018, 514477.4602044815 5034261.4843488, 514477.88231227006 5034261.907077046, 514478.36904698604 5034262.307128486, 514478.83611879795 5034262.729970944, 514479.31615013006 5034263.085560687, 514479.77765997115 5034263.464879585, 514480.30126282177 5034263.815296321, 514480.80753136665 5034264.190321636, 514481.3201051118 5034264.497147822, 514481.32010511385 5034264.497147823, 514481.81657240517 5034264.829404318, 514482.3720008118 5034265.126811648, 514482.46364252677 5034265.181668296, 514464.70929259557 5034277.088725453, 514464.4674921993 5034277.268698794, 514464.2130353011 5034277.430283188, 514463.4838948764 5034278.000795591, 514462.74121918 5034278.553573121, 514462.5182235943 5034278.756380421, 514462.2808300124 5034278.9421278825, 514461.6111205837 5034279.58136138, 514460.9262027553 5034280.204272076, 514460.72415954754 5034280.427960191, 514460.5061155139 5034280.636081869, 514459.902286765 5034281.337880279, 514459.2817229218 5034282.024925183, 514459.10257787176 5034282.267339882, 514458.9059832765 5034282.495831445, 514458.37385039974 5034283.253436073, 514457.82361691934 5034283.997998559, 514457.66909530235 5034284.256805243, 514457.4958434482 5034284.503466203, 514457.040531169 5034285.309580912, 514456.5659271057 5034286.104490427, 514456.43751704314 5034286.377196654, 514456.2892764465 5034286.639651525, 514455.9151696818 5034287.486512973, 514455.5207657214 5034288.324114121, 514455.4197038717 5034288.608093582, 514455.29790217115 5034288.883814778, 514455.0086037733 5034289.763267222, 514454.6981982418 5034290.635493449, 514454.6254578867 5034290.928011268, 514454.5312680984 5034291.2143434435, 514454.3295641643 5034292.117917288, 514454.1061464416 5034293.016368567, 514454.06242811185 5034293.314607631, 514453.9967573335 5034293.608793255, 514453.8845903829 5034294.527786591, 514453.7503121031 5034295.443810345, 514453.7360368292 5034295.744898452, 514453.6995175072 5034296.0441043535, 514453.67796777 5034296.969666768, 514453.6341221055 5034297.89444119, 514453.64942736627 5034298.195478698, 514453.6424112016 5034298.496823361, 514453.7116862133 5034299.420041183, 514453.75869542203 5034300.344660191, 514453.80343381956 5034300.642747943, 514453.82598838164 5034300.943329252, 514453.9854209855 5034301.855311386, 514454.1228323436 5034302.770870397, 514454.19657302264 5034303.063137646, 514454.2484810987 5034303.36006084, 514454.4965358724 5034304.252024405, 514454.72302603256 5034305.149706077, 514454.82505882997 5034305.433338129, 514454.90582051687 5034305.723743675, 514455.2401085555 5034306.587098569, 514455.55349629564 5034307.458257745, 514455.68283858063 5034307.730523069, 514455.79167609836 5034308.0116142025, 514466.54038681416 5034332.177751974, 514467.6462272854 5034334.367776749, 514468.96140279813 5034336.438864634, 514470.47324749327 5034338.371069923, 514472.16720147984 5034340.145784422, 514474.02695105504 5034341.745916659, 514476.03458581376 5034343.156056487, 514478.1707711358 5034344.362623489, 514480.41493438877 5034345.353997764, 514482.74546305375 5034346.120631837, 514485.1399128657 5034346.655142602, 514487.57522396394 5034346.952382429, 514490.02794297144 5034347.0094887335, 514492.47444886324 5034346.825911554, 514494.89118045033 5034346.403418837, 514497.2548632863 5034345.746079419, 514499.5427338133 5034344.860223837, 514501.7327585876 5034343.754383366, 514503.80384647334 5034342.439207853, 514505.736051762 5034340.927363158, 514507.5107662605 5034339.233409172, 514509.1108984979 5034337.373659596, 514510.5210383262 5034335.366024838, 514511.7276053279 5034333.229839516, 514512.71897960326 5034330.9856762625, 514513.485613676 5034328.655147597, 514514.0201244409 5034326.260697786, 514514.3173642672 5034323.825386687, 514514.3744705728 5034321.37266768, 514514.1908933928 5034318.926161788, 514513.76840067573 5034316.509430201, 514513.11106125754 5034314.145747365, 514512.22520567605 5034311.857876838, 514510.38569529034 5034307.722137903, 514520.22672242194 5034301.6345785735, 514527.67265125515 5034309.214790815, 514529.47569272714 5034310.878561566, 514531.43313011277 5034312.357591836, 514533.5261122199 5034313.637637757, 514535.7344824868 5034314.706371785, 514538.0369731005 5034315.553501429, 514540.41140981775 5034316.170868367, 514542.83492551494 5034316.552527017, 514545.2841804111 5034316.694801798, 514547.7355868427 5034316.596322526, 514550.16553642566 5034316.258037611, 514552.5506274172 5034315.683204921, 514554.8678900873 5034314.877360409, 514557.0950079296 5034313.848264798, 514559.2105325819 5034312.605828842, 514561.1940903853 5034311.162017877, 514563.02657859377 5034309.530736594, 514564.69034934416 5034307.727695122, 514566.1693796147 5034305.770257737, 514567.44942553533 5034303.67727563, 514568.51815956406 5034301.468905362, 514569.36528920796 5034299.166414749, 514569.98265614547 5034296.791978031, 514570.36431479553 5034294.368462334, 514570.5065895767 5034291.919207438, 514570.4081103051 5034289.4678010065, 514570.06982538983 5034287.037851424, 514569.49499269965 5034284.652760432, 514568.6891481876 5034282.335497762, 514567.66005257674 5034280.10837992, 514566.4176166205 5034277.992855268, 514564.97380565625 5034276.009297464, 514563.34252437286 5034274.176809256, 514542.79051933665 5034253.254159625, 514542.7896570957 5034253.253363985, 514542.78887690627 5034253.25248773, 514541.9465144029 5034252.395094459, 514541.8918986166 5034252.34470679, 514541.8421559805 5034252.289502887, 514540.75188407884 5034251.192879624, 514540.20274496055 5034250.603940949, 514540.1418941448 5034249.232210082, 514539.7934536313 5034246.803695954, 514539.208654944 5034244.421028929, 514538.3931300141 5034242.107155391, 514537.35473279236 5034239.884359209, 514536.10346361174 5034237.774047123, 514534.65137287835 5034235.796542594, 514533.0350388427 5034233.99605803, 514532.55814105994 5034232.884070559, 514531.3747877358 5034230.734938974, 514529.98648084915 5034228.712144954, 514528.40659055434 5034226.83516911, 514526.65033205843 5034225.122087748, 514524.734619091 5034223.589398775, 514522.6779010149 5034222.251862826, 514520.49998514977 5034221.122361102, 514518.2218460158 5034220.211771323, 514516.4575566154 5034219.7004674785, 514515.8579859922 5034219.106076327, 514515.83038537315 5034219.081277819, 514515.80526725546 5034219.053967749, 514502.83332849655 5034206.270127908))"
8a1f99cdd4d7fff,"POLYGON ((514725.0761277708 5034392.837799553, 514779.831146307 5034343.66047366, 514760.6576387866 5034269.855964133, 514686.7288720664 5034245.22927061, 514631.97418022074 5034294.407072533, 514651.1479284068 5034368.211091954, 514725.0761277708 5034392.837799553))","POLYGON ((514760.09433609666 5034318.999347301, 514759.026827443 5034316.790384438, 514757.7479429123 5034314.696692479, 514756.26999886165 5034312.738434824, 514754.60722870025 5034310.934470565, 514752.7756458136 5034309.302172862, 514750.79288934625 5034307.857261636, 514748.67805432685 5034306.613652172, 514746.4515077727 5034305.583321108, 514744.1346925443 5034304.776191095, 514741.74992083875 5034304.200035238, 514739.32015931123 5034303.860402231, 514736.86880789354 5034303.7605629265, 514734.4194744398 5034303.901478832, 514731.99574737024 5034304.281792849, 514729.6209685013 5034304.897842347, 514727.3180082519 5034305.743694431, 514725.10904538794 5034306.811203085, 514723.01535342954 5034308.090087616, 514721.0570957746 5034309.568031667, 514719.253131515 5034311.230801828, 514717.62083381263 5034313.062384714, 514716.17592258664 5034315.045141182, 514714.93231312203 5034317.159976201, 514713.9019820578 5034319.386522756, 514713.0948520453 5034321.703337984, 514712.51869618776 5034324.08810969, 514712.1790631811 5034326.517871217, 514712.0792238768 5034328.969222635, 514712.30094480986 5034355.421859895, 514710.70419460244 5034357.2455163915, 514709.2767333237 5034359.240872489, 514708.05172475986 5034361.366536074, 514707.04096641304 5034363.602035846, 514706.2541924386 5034365.925842716, 514705.69897990004 5034368.315577157, 514705.3806757977 5034370.7482247185, 514705.30234557396 5034373.200357675, 514705.4647435918 5034375.648360645, 514705.8663058694 5034378.068658023, 514706.50316514267 5034380.437941021, 514707.36918810854 5034382.733392149, 514708.4560344925 5034384.932904959, 514709.75323736976 5034387.015296938, 514711.2483039674 5034388.960513514, 514711.2715943771 5034388.985340987, 514711.4130149611 5034390.002734565, 514711.9873516916 5034392.387945034, 514712.79271434294 5034394.705375218, 514713.613290785 5034396.482196392, 514713.7653186129 5034397.072151685, 514714.60745756957 5034399.376472331, 514715.67140431696 5034401.5871529905, 514716.94691246643 5034403.682903601, 514718.42169817723 5034405.643540937, 514720.08155845664 5034407.450182992, 514721.91050794296 5034409.085430813, 514723.8909328527 5034410.533536071, 514726.00376061146 5034411.780552719, 514728.2286435329 5034412.814471306, 514730.5441547782 5034413.625334632, 514732.9279947083 5034414.205333638, 514735.35720564163 5034414.548882618, 514737.8083929488 5034414.652673006, 514740.25795035623 5034414.515705246, 514742.68228728697 5034414.139298409, 514745.058056051 5034413.527077502, 514747.3623766966 5034412.684938545, 514749.5730573561 5034411.620991798, 514751.66880796634 5034410.345483649, 514753.62944530335 5034408.870697938, 514755.43608735764 5034407.2108376585, 514757.07133517874 5034405.381888172, 514758.51944043615 5034403.401463262, 514759.7664570847 5034401.2886355035, 514759.9151637864 5034400.968634485, 514761.1773300609 5034400.074717325, 514763.030812481 5034398.467329824, 514764.7178183504 5034396.686009287, 514766.22210088035 5034394.747910804, 514767.52917300776 5034392.671699324, 514768.6264469136 5034390.477369896, 514769.50335525017 5034388.1860551145, 514770.15145291097 5034385.819821592, 514770.5644983612 5034383.401457451, 514770.73851374735 5034380.954252861, 514770.6718232061 5034378.50177574, 514770.3650690039 5034376.067644782, 514769.8212053514 5034373.675302001, 514769.0454699528 5034371.347786962, 514768.0453335641 5034369.107514911, 514766.8304280455 5034366.976060891, 514765.4124536012 5034364.973951969, 514763.8050661002 5034363.120469549, 514762.35495353374 5034361.747135351, 514762.35273664055 5034361.397596996, 514762.35132272483 5034361.372114832, 514762.3523613047 5034361.346614611, 514762.07746760163 5034328.550146943, 514761.9365516965 5034326.100813489, 514761.5562376791 5034323.67708642, 514760.94018818135 5034321.302307551, 514760.09433609666 5034318.999347301))"
